Resume_ID,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Resume_Hash_ID,skills_list,skills_count,skills_lower,sentiment_score,sentiment_label,vader_compound,textblob_polarity,textblob_subjectivity,variant_type,skills_original,skills_variant,sentiment_score_variant,sentiment_label_variant,vader_compound_variant,textblob_polarity_variant,textblob_subjectivity_variant,sentiment_delta,sentiment_drift_flag,score_tfidf,score_bm25,rank_tfidf,percentile_tfidf,rank_bm25,percentile_bm25
598,"Machine Learning, Python, Deep Learning",3,M.Tech,,Data Scientist,Hire,81656.0,7,80.0,bf7db3a1fea2,['Machine Learning' 'Python' 'Deep Learning'],3,"machine learning, python, deep learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"Machine Learning, Python, Deep Learning","ML, Python lang, DL",0.0,neutral,0.0,0.0,0.0,0.0,False,0.012142638299397332,0.0,1192,0.06470588235294118,1164,0.044313725490196076
598,"Machine Learning, Python, Deep Learning",3,M.Tech,,Data Scientist,Hire,81656.0,7,80.0,bf7db3a1fea2,['Machine Learning' 'Python' 'Deep Learning'],3,"machine learning, python, deep learning",0.0,neutral,0.0,0.0,0.4,word_order,"Machine Learning, Python, Deep Learning","Deep Learning, Machine Learning, Python",0.0,neutral,0.0,0.0,0.4,0.0,False,0.11980811063466246,1.7487445438709357,300,0.7447058823529412,661,0.46901960784313723
598,"Machine Learning, Python, Deep Learning",3,M.Tech,,Data Scientist,Hire,81656.0,7,80.0,bf7db3a1fea2,['Machine Learning' 'Python' 'Deep Learning'],3,"machine learning, python, deep learning",0.0,neutral,0.0,0.0,0.4,placement,"Machine Learning, Python, Deep Learning","Core Competencies: Machine Learning, Python, Deep Learning. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.4,0.0,False,0.07748370399126207,3.474964870540983,631,0.5054901960784314,115,0.9066666666666666
599,"NLP, Python, TensorFlow",7,B.Sc,,AI Researcher,Hire,94313.0,9,100.0,182dc6b90f1c,['NLP' 'Python' 'TensorFlow'],3,"nlp, python, tensorflow",0.0,neutral,0.0,0.0,0.0,control,"NLP, Python, TensorFlow","NLP, Python, TensorFlow",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07361430923995206,1.116847081479815,739,0.40350194552529184,900,0.2926070038910506
599,"NLP, Python, TensorFlow",7,B.Sc,,AI Researcher,Hire,94313.0,9,100.0,182dc6b90f1c,['NLP' 'Python' 'TensorFlow'],3,"nlp, python, tensorflow",0.0,neutral,0.0,0.0,0.0,phrasing,"NLP, Python, TensorFlow","NLP methods, Python development, TensorFlow toolkit",0.0,neutral,0.0,0.0,0.0,0.0,False,0.024618587654043372,0.6789762222674085,1157,0.10038910505836576,1078,0.14747081712062257
599,"NLP, Python, TensorFlow",7,B.Sc,,AI Researcher,Hire,94313.0,9,100.0,182dc6b90f1c,['NLP' 'Python' 'TensorFlow'],3,"nlp, python, tensorflow",0.0,neutral,0.0,0.0,0.0,abbreviation,"NLP, Python, TensorFlow","Natural Language Processing (NLP), Py, TF",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.12001263596128298,3.233427086686419,200,0.8443579766536965,322,0.7431906614785992
599,"NLP, Python, TensorFlow",7,B.Sc,,AI Researcher,Hire,94313.0,9,100.0,182dc6b90f1c,['NLP' 'Python' 'TensorFlow'],3,"nlp, python, tensorflow",0.0,neutral,0.0,0.0,0.0,word_order,"NLP, Python, TensorFlow","TensorFlow, Python, NLP",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07361430923995206,0.8862143824450955,739,0.40350194552529184,989,0.2178988326848249
599,"NLP, Python, TensorFlow",7,B.Sc,,AI Researcher,Hire,94313.0,9,100.0,182dc6b90f1c,['NLP' 'Python' 'TensorFlow'],3,"nlp, python, tensorflow",0.0,neutral,0.0,0.0,0.0,placement,"NLP, Python, TensorFlow","Areas of Expertise — NLP, Python, TensorFlow.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07048501059763443,2.8254955728311497,827,0.35525291828793776,461,0.6404669260700389
600,"NLP, Pytorch, TensorFlow",7,B.Tech,Deep Learning Specialization,AI Researcher,Hire,66221.0,4,100.0,284b7e6d788f,['NLP' 'Pytorch' 'TensorFlow'],3,"nlp, pytorch, tensorflow",0.0,neutral,0.0,0.0,0.0,control,"NLP, Pytorch, TensorFlow","NLP, Pytorch, TensorFlow",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07397598894537599,2.1276388321874107,680,0.4501945525291829,585,0.5392996108949416
600,"NLP, Pytorch, TensorFlow",7,B.Tech,Deep Learning Specialization,AI Researcher,Hire,66221.0,4,100.0,284b7e6d788f,['NLP' 'Pytorch' 'TensorFlow'],3,"nlp, pytorch, tensorflow",0.0,neutral,0.0,0.0,0.0,phrasing,"NLP, Pytorch, TensorFlow","NLP methods, PyTorch deep learning, TensorFlow framework",0.0,neutral,0.0,0.0,0.4,0.0,False,0.19549368473931664,5.060830869842992,47,0.9642023346303502,112,0.9101167315175097
600,"NLP, Pytorch, TensorFlow",7,B.Tech,Deep Learning Specialization,AI Researcher,Hire,66221.0,4,100.0,284b7e6d788f,['NLP' 'Pytorch' 'TensorFlow'],3,"nlp, pytorch, tensorflow",0.0,neutral,0.0,0.0,0.0,abbreviation,"NLP, Pytorch, TensorFlow","Natural Language Processing, PyTorch (PT), TensorFlow (TF)",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.13247516924333666,5.596729660692608,126,0.901556420233463,92,0.9241245136186771
600,"NLP, Pytorch, TensorFlow",7,B.Tech,Deep Learning Specialization,AI Researcher,Hire,66221.0,4,100.0,284b7e6d788f,['NLP' 'Pytorch' 'TensorFlow'],3,"nlp, pytorch, tensorflow",0.0,neutral,0.0,0.0,0.0,word_order,"NLP, Pytorch, TensorFlow","Pytorch, NLP, TensorFlow",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07397598894537599,2.1276388321874107,680,0.4501945525291829,585,0.5392996108949416
600,"NLP, Pytorch, TensorFlow",7,B.Tech,Deep Learning Specialization,AI Researcher,Hire,66221.0,4,100.0,284b7e6d788f,['NLP' 'Pytorch' 'TensorFlow'],3,"nlp, pytorch, tensorflow",0.0,neutral,0.0,0.0,0.0,placement,"NLP, Pytorch, TensorFlow","Core Competencies: NLP, Pytorch, TensorFlow. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07838659936329433,4.6306140091233665,570,0.5552529182879378,144,0.8879377431906614
601,"C++, React, SQL, Java",9,B.Tech,Google ML,Software Engineer,Hire,76854.0,9,100.0,36c1cc2f9d70,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,control,"C++, React, SQL, Java","C++, React, SQL, Java",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.9574686509832295,85,0.8407725321888412,82,0.917167381974249
601,"C++, React, SQL, Java",9,B.Tech,Google ML,Software Engineer,Hire,76854.0,9,100.0,36c1cc2f9d70,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,phrasing,"C++, React, SQL, Java","C++ programming, React frontend, SQL database management, Java programming",0.0,neutral,0.0,0.0,0.0,0.0,False,0.021869901996141024,0.0,864,0.2553648068669528,846,0.13776824034334764
601,"C++, React, SQL, Java",9,B.Tech,Google ML,Software Engineer,Hire,76854.0,9,100.0,36c1cc2f9d70,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,abbreviation,"C++, React, SQL, Java","C/C++, ReactJS, SQL (Structured Query Language), Java SE",0.0,neutral,0.0,0.0,0.0,0.0,False,0.016840520747448812,0.0,977,0.16051502145922747,846,0.13776824034334764
601,"C++, React, SQL, Java",9,B.Tech,Google ML,Software Engineer,Hire,76854.0,9,100.0,36c1cc2f9d70,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,word_order,"C++, React, SQL, Java","Java, SQL, React, C++",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.841036519594232,85,0.8407725321888412,114,0.8888412017167382
601,"C++, React, SQL, Java",9,B.Tech,Google ML,Software Engineer,Hire,76854.0,9,100.0,36c1cc2f9d70,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,placement,"C++, React, SQL, Java","Core Competencies: C++, React, SQL, Java. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06256893393449597,3.5608082786532007,550,0.5223175965665237,59,0.9493562231759657
602,"NLP, TensorFlow, Pytorch, Python",0,B.Sc,Google ML,AI Researcher,Reject,107278.0,1,35.0,aee4848a8580,['NLP' 'TensorFlow' 'Pytorch' 'Python'],4,"nlp, tensorflow, pytorch, python",0.0,neutral,0.0,0.0,0.0,control,"NLP, TensorFlow, Pytorch, Python","NLP, TensorFlow, Pytorch, Python",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856889095145274,3.534076774597689,352,0.6595330739299611,237,0.8042801556420234
602,"NLP, TensorFlow, Pytorch, Python",0,B.Sc,Google ML,AI Researcher,Reject,107278.0,1,35.0,aee4848a8580,['NLP' 'TensorFlow' 'Pytorch' 'Python'],4,"nlp, tensorflow, pytorch, python",0.0,neutral,0.0,0.0,0.0,phrasing,"NLP, TensorFlow, Pytorch, Python","NLP techniques, TensorFlow toolkit, PyTorch framework, Python scripting",0.0,neutral,0.0,0.0,0.0,0.0,False,0.029089938132207175,0.5848745629745457,1086,0.15525291828793775,1119,0.11673151750972763
602,"NLP, TensorFlow, Pytorch, Python",0,B.Sc,Google ML,AI Researcher,Reject,107278.0,1,35.0,aee4848a8580,['NLP' 'TensorFlow' 'Pytorch' 'Python'],4,"nlp, tensorflow, pytorch, python",0.0,neutral,0.0,0.0,0.0,abbreviation,"NLP, TensorFlow, Pytorch, Python","Natural Language Processing (NLP), TF, PT, Py",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.1106431459496362,2.992678053958296,260,0.796887159533074,399,0.6836575875486381
602,"NLP, TensorFlow, Pytorch, Python",0,B.Sc,Google ML,AI Researcher,Reject,107278.0,1,35.0,aee4848a8580,['NLP' 'TensorFlow' 'Pytorch' 'Python'],4,"nlp, tensorflow, pytorch, python",0.0,neutral,0.0,0.0,0.0,word_order,"NLP, TensorFlow, Pytorch, Python","Python, NLP, TensorFlow, Pytorch",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856889095145274,1.8110262007645987,352,0.6595330739299611,705,0.4350194552529183
602,"NLP, TensorFlow, Pytorch, Python",0,B.Sc,Google ML,AI Researcher,Reject,107278.0,1,35.0,aee4848a8580,['NLP' 'TensorFlow' 'Pytorch' 'Python'],4,"nlp, tensorflow, pytorch, python",0.0,neutral,0.0,0.0,0.0,placement,"NLP, TensorFlow, Pytorch, Python","Technical Proficiencies: NLP, TensorFlow, Pytorch, Python.",0.0,neutral,0.0,0.0,0.1,0.0,False,0.03404179703627354,2.2864957443751015,1055,0.17470817120622567,550,0.5727626459143969
603,"SQL, Java",5,B.Sc,AWS Certified,Software Engineer,Hire,54536.0,0,70.0,97468f679ad3,['SQL' 'Java'],2,"sql, java",0.0,neutral,0.0,0.0,0.0,control,"SQL, Java","SQL, Java",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06714105588083441,1.249427032721354,443,0.5824034334763949,637,0.4394849785407725
603,"SQL, Java",5,B.Sc,AWS Certified,Software Engineer,Hire,54536.0,0,70.0,97468f679ad3,['SQL' 'Java'],2,"sql, java",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, Java","SQL querying, Java application development",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0656233464768255,0.0,538,0.5377682403433477,846,0.13776824034334764
603,"SQL, Java",5,B.Sc,AWS Certified,Software Engineer,Hire,54536.0,0,70.0,97468f679ad3,['SQL' 'Java'],2,"sql, java",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, Java","SQL (Structured Query Language), Java SE",0.0,neutral,0.0,0.0,0.0,0.0,False,0.01923385596921711,0.0,924,0.2055793991416309,846,0.13776824034334764
603,"SQL, Java",5,B.Sc,AWS Certified,Software Engineer,Hire,54536.0,0,70.0,97468f679ad3,['SQL' 'Java'],2,"sql, java",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, Java","Java, SQL",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06714105588083441,1.0308764460305515,443,0.5824034334763949,749,0.33948497854077253
603,"SQL, Java",5,B.Sc,AWS Certified,Software Engineer,Hire,54536.0,0,70.0,97468f679ad3,['SQL' 'Java'],2,"sql, java",0.0,neutral,0.0,0.0,0.0,placement,"SQL, Java","Technical Proficiencies: SQL, Java.",0.0,neutral,0.0,0.0,0.1,0.0,False,0.02026995216029734,1.008949713570106,894,0.2296137339055794,793,0.31931330472103003
604,"React, SQL",10,MBA,AWS Certified,Software Engineer,Hire,113587.0,0,100.0,3b86df3ff95a,['React' 'SQL'],2,"react, sql",0.0,neutral,0.0,0.0,0.0,control,"React, SQL","React, SQL",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07348071309126197,1.237877636508383,328,0.7034334763948498,672,0.40858369098712444
604,"React, SQL",10,MBA,AWS Certified,Software Engineer,Hire,113587.0,0,100.0,3b86df3ff95a,['React' 'SQL'],2,"react, sql",0.0,neutral,0.0,0.0,0.0,phrasing,"React, SQL","React UI development, SQL database management",0.0,neutral,0.0,0.0,0.0,0.0,False,0.061728842287504984,1.9026213749766072,575,0.5072961373390558,499,0.5682403433476395
604,"React, SQL",10,MBA,AWS Certified,Software Engineer,Hire,113587.0,0,100.0,3b86df3ff95a,['React' 'SQL'],2,"react, sql",0.0,neutral,0.0,0.0,0.0,abbreviation,"React, SQL","React.js, SQL (Structured Query Language)",0.0,neutral,0.0,0.0,0.0,0.0,False,0.02248989618894829,0.0,858,0.263519313304721,846,0.13776824034334764
604,"React, SQL",10,MBA,AWS Certified,Software Engineer,Hire,113587.0,0,100.0,3b86df3ff95a,['React' 'SQL'],2,"react, sql",0.0,neutral,0.0,0.0,0.0,word_order,"React, SQL","SQL, React",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07348071309126197,1.249427032721354,328,0.7034334763948498,637,0.4394849785407725
604,"React, SQL",10,MBA,AWS Certified,Software Engineer,Hire,113587.0,0,100.0,3b86df3ff95a,['React' 'SQL'],2,"react, sql",0.0,neutral,0.0,0.0,0.0,placement,"React, SQL","Key Skills: React, SQL. Proficient in all listed areas.",0.0,neutral,0.0,0.0,1.0,0.0,False,0.12374444802196226,5.2313836076926306,38,0.9669527896995708,50,0.9570815450643777
605,"Python, Deep Learning, Machine Learning",5,M.Tech,,Data Scientist,Hire,94342.0,10,100.0,90b5bc7f03c8,['Python' 'Deep Learning' 'Machine Learning'],3,"python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,control,"Python, Deep Learning, Machine Learning","Python, Deep Learning, Machine Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.11980811063466246,2.5524434967815752,300,0.7447058823529412,345,0.7152941176470589
605,"Python, Deep Learning, Machine Learning",5,M.Tech,,Data Scientist,Hire,94342.0,10,100.0,90b5bc7f03c8,['Python' 'Deep Learning' 'Machine Learning'],3,"python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,phrasing,"Python, Deep Learning, Machine Learning","Python programming, deep neural networks, machine learning techniques",0.0,neutral,0.0,0.0,0.4,0.0,False,0.036296339763849224,1.323411021393384,1023,0.1984313725490196,789,0.37607843137254904
605,"Python, Deep Learning, Machine Learning",5,M.Tech,,Data Scientist,Hire,94342.0,10,100.0,90b5bc7f03c8,['Python' 'Deep Learning' 'Machine Learning'],3,"python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"Python, Deep Learning, Machine Learning","Python lang, Deep Learning (DL), ML",0.0,neutral,0.0,0.0,0.4,0.0,False,0.03999488297673994,0.7558061010381741,985,0.22666666666666666,1044,0.1768627450980392
605,"Python, Deep Learning, Machine Learning",5,M.Tech,,Data Scientist,Hire,94342.0,10,100.0,90b5bc7f03c8,['Python' 'Deep Learning' 'Machine Learning'],3,"python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,word_order,"Python, Deep Learning, Machine Learning","Python, Deep Learning, Machine Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.11980811063466246,2.5524434967815752,300,0.7447058823529412,345,0.7152941176470589
605,"Python, Deep Learning, Machine Learning",5,M.Tech,,Data Scientist,Hire,94342.0,10,100.0,90b5bc7f03c8,['Python' 'Deep Learning' 'Machine Learning'],3,"python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,placement,"Python, Deep Learning, Machine Learning","Key Skills: Python, Deep Learning, Machine Learning. Proficient in all listed areas.",0.0,neutral,0.0,0.0,0.7,0.0,False,0.07740579609248076,3.474964870540983,633,0.5003921568627451,115,0.9066666666666666
606,"Cybersecurity, Networking, Ethical Hacking, Linux",5,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,74090.0,3,95.0,f57b8252cea0,['Cybersecurity' 'Networking' 'Ethical Hacking' 'Linux'],4,"cybersecurity, networking, ethical hacking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Cybersecurity, Networking, Ethical Hacking, Linux","Cybersecurity, Networking, Ethical Hacking, Linux",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.1224568486472854,2.1049430967597282,309,0.6913725490196079,506,0.5874509803921568
606,"Cybersecurity, Networking, Ethical Hacking, Linux",5,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,74090.0,3,95.0,f57b8252cea0,['Cybersecurity' 'Networking' 'Ethical Hacking' 'Linux'],4,"cybersecurity, networking, ethical hacking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Cybersecurity, Networking, Ethical Hacking, Linux","cybersecurity expertise, network engineering, ethical hacking skills, Linux OS",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.11281814362244717,5.216133702820807,508,0.6015686274509804,104,0.9168627450980392
606,"Cybersecurity, Networking, Ethical Hacking, Linux",5,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,74090.0,3,95.0,f57b8252cea0,['Cybersecurity' 'Networking' 'Ethical Hacking' 'Linux'],4,"cybersecurity, networking, ethical hacking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,abbreviation,"Cybersecurity, Networking, Ethical Hacking, Linux","InfoSec, Computer Networking, Ethical Hacking (CEH), Linux (Unix-based)",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.024195631419418454,1.1915220174259091,1114,0.12509803921568627,690,0.45372549019607844
606,"Cybersecurity, Networking, Ethical Hacking, Linux",5,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,74090.0,3,95.0,f57b8252cea0,['Cybersecurity' 'Networking' 'Ethical Hacking' 'Linux'],4,"cybersecurity, networking, ethical hacking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,word_order,"Cybersecurity, Networking, Ethical Hacking, Linux","Networking, Cybersecurity, Ethical Hacking, Linux",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.1224568486472854,2.1049430967597282,309,0.6913725490196079,506,0.5874509803921568
606,"Cybersecurity, Networking, Ethical Hacking, Linux",5,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,74090.0,3,95.0,f57b8252cea0,['Cybersecurity' 'Networking' 'Ethical Hacking' 'Linux'],4,"cybersecurity, networking, ethical hacking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,placement,"Cybersecurity, Networking, Ethical Hacking, Linux","Key Skills: Cybersecurity, Networking, Ethical Hacking, Linux. Proficient in all listed areas.",0.34636,positive,0.5106,0.1,0.8,-0.040000000000000036,False,0.036751897029476524,0.8629213101094377,956,0.24509803921568626,863,0.31411764705882356
607,"Pytorch, TensorFlow, NLP",4,B.Tech,,AI Researcher,Hire,90906.0,3,70.0,67eab6db6703,['Pytorch' 'TensorFlow' 'NLP'],3,"pytorch, tensorflow, nlp",0.0,neutral,0.0,0.0,0.0,control,"Pytorch, TensorFlow, NLP","Pytorch, TensorFlow, NLP",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07397598894537599,1.8970061331526913,680,0.4501945525291829,682,0.4626459143968872
607,"Pytorch, TensorFlow, NLP",4,B.Tech,,AI Researcher,Hire,90906.0,3,70.0,67eab6db6703,['Pytorch' 'TensorFlow' 'NLP'],3,"pytorch, tensorflow, nlp",0.0,neutral,0.0,0.0,0.0,phrasing,"Pytorch, TensorFlow, NLP","PyTorch deep learning, TensorFlow toolkit, NLP techniques",0.0,neutral,0.0,0.0,0.4,0.0,False,0.1909067462057393,5.060830869842992,52,0.9599221789883269,112,0.9101167315175097
607,"Pytorch, TensorFlow, NLP",4,B.Tech,,AI Researcher,Hire,90906.0,3,70.0,67eab6db6703,['Pytorch' 'TensorFlow' 'NLP'],3,"pytorch, tensorflow, nlp",0.0,neutral,0.0,0.0,0.0,abbreviation,"Pytorch, TensorFlow, NLP","PT, TF, Natural Language Processing",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.12021056046572381,3.516299369187617,192,0.8486381322957198,269,0.7859922178988327
607,"Pytorch, TensorFlow, NLP",4,B.Tech,,AI Researcher,Hire,90906.0,3,70.0,67eab6db6703,['Pytorch' 'TensorFlow' 'NLP'],3,"pytorch, tensorflow, nlp",0.0,neutral,0.0,0.0,0.0,word_order,"Pytorch, TensorFlow, NLP","Pytorch, NLP, TensorFlow",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07397598894537599,2.1276388321874107,680,0.4501945525291829,585,0.5392996108949416
607,"Pytorch, TensorFlow, NLP",4,B.Tech,,AI Researcher,Hire,90906.0,3,70.0,67eab6db6703,['Pytorch' 'TensorFlow' 'NLP'],3,"pytorch, tensorflow, nlp",0.0,neutral,0.0,0.0,0.0,placement,"Pytorch, TensorFlow, NLP","Areas of Expertise — Pytorch, TensorFlow, NLP.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07070210321543818,3.3733035839159258,819,0.36070038910505836,285,0.775875486381323
608,"C++, React, SQL, Java",5,M.Tech,,Software Engineer,Hire,48105.0,6,100.0,1de4d95a81eb,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,control,"C++, React, SQL, Java","C++, React, SQL, Java",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.9574686509832295,85,0.8407725321888412,82,0.917167381974249
608,"C++, React, SQL, Java",5,M.Tech,,Software Engineer,Hire,48105.0,6,100.0,1de4d95a81eb,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,phrasing,"C++, React, SQL, Java","C++ programming, React UI development, SQL data retrieval, Java programming",0.0,neutral,0.0,0.0,0.0,0.0,False,0.052383993421774695,1.4383189668438092,663,0.4309012875536481,612,0.46909871244635193
608,"C++, React, SQL, Java",5,M.Tech,,Software Engineer,Hire,48105.0,6,100.0,1de4d95a81eb,['C++' 'React' 'SQL' 'Java'],4,"c++, react, sql, java",0.0,neutral,0.0,0.0,0.0,abbreviation,"C++, React, SQL, Java","Cpp, ReactJS, Structured Query Language, Java SE",0.0,neutral,0.0,0.0,0.0,0.0,False,0.006741855445792429,0.0,1141,0.019742489270386267,846,0.13776824034334764
